ID,ID,ID.1,beaching_flag,time_start,time_end,drifter_id,latitude_start,latitude_end,longitude_start,longitude_end,velocity_east,velocity_north,wind10m_abs_mean,wind10m_u_mean,wind10m_v_mean,wind10m_abs_max,wind10m_u_max,wind10m_v_max,wind10m_abs_min,wind10m_u_min,wind10m_v_min,wind10m_abs_std,wind10m_u_std,wind10m_v_std,shore_rmsd,shortest_distance,shortest_distance_e,shortest_distance_n,score_shore_22deg_14km,score_bedrock_22deg_14km,score_wetland_22deg_14km,score_beach_22deg_14km,score_shore_45deg_10km,score_bedrock_45deg_10km,score_wetland_45deg_10km,score_beach_45deg_10km,score_shore_60deg_9km,score_bedrock_60deg_9km,score_wetland_60deg_9km,score_beach_60deg_9km,score_shore_90deg_7km,score_bedrock_90deg_7km,score_wetland_90deg_7km,score_beach_90deg_7km,score_shore_180deg_5km,score_bedrock_180deg_5km,score_wetland_180deg_5km,score_beach_180deg_5km,score_shore_270deg_4km,score_bedrock_270deg_4km,score_wetland_270deg_4km,score_beach_270deg_4km,score_shore_360deg_10km,score_bedrock_360deg_10km,score_wetland_360deg_10km,score_beach_360deg_10km,score_shore_360deg_8km,score_bedrock_360deg_8km,score_wetland_360deg_8km,score_beach_360deg_8km,score_shore_360deg_5km,score_bedrock_360deg_5km,score_wetland_360deg_5km,score_beach_360deg_5km,score_shore_360deg_2km,score_bedrock_360deg_2km,score_wetland_360deg_2km,score_beach_360deg_2km,inproduct_wind_nearest_shore,m2_tidal_elevation_mm,m4_tidal_elevation_mm,s2_tidal_elevation_mm,n2_tidal_elevation_mm,k1_tidal_elevation_mm,k2_tidal_elevation_mm,o1_tidal_elevation_mm,p1_tidal_elevation_mm,q1_tidal_elevation_mm
1767,1839,834,False,2019-02-28 10:00:00,2019-03-01 10:00:00,300234062445650,-37.21376,-37.25734,-12.43558,-12.31218,0.3407,0.0489,7.812252044677734,7.213467597961426,-0.7822332978248596,9.858880996704102,9.459627151489258,4.900177478790283,6.013629913330078,4.887753963470459,-6.143010139465332,0.9456905126571656,1.191341757774353,2.80362606048584,2433.5854,12624.44,-10775.949,-6576.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.749744130948284,233,0,72,56,-18,21,-5,-4,1
1768,1840,1872,True,2019-03-01 03:00:00,2019-03-02 03:00:00,300234064870550,-55.17046,-55.1709,-70.70396,-70.70372,0.0003,-0.001,9.938776969909668,6.917617321014404,-4.157113075256348,13.622672080993652,9.72199249267578,3.560274600982666,6.652593612670898,2.625394582748413,-12.836921691894531,2.0569660663604736,2.202581882476806,5.746652126312256,6988.9795,2612.3628,-1730.2389,-1957.2207,21.66507,0.0,0.0,0.0,20.500298,0.0,0.0,0.0,27.660398,0.0,0.0,0.0,23.232555,0.0,0.0,0.0,16.928762,0.0,0.0,0.0,7.9714966,0.0,0.0,0.0,81.977196,0.0,0.0,0.0,54.68946,0.0,0.0,0.0,21.004667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4671556187480204,-328,-1,-49,-112,-16,-15,92,-1,26
1769,1841,954,False,2019-03-01 18:00:00,2019-03-02 18:00:00,300234062857980,54.93894,54.89263,-160.43826,-160.39684,0.0599,0.1318,8.225698471069336,2.210817813873291,7.772433280944824,13.013829231262209,4.803616046905518,12.75505256652832,6.229722499847412,-0.0413364060223102,5.9514594078063965,1.488038420677185,1.4806814193725586,1.544514536857605,3050.3313,19775.008,-19744.85,1091.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7783580931733889,537,-2,225,68,95,57,-7,27,-7
1770,1842,1061,False,2019-03-02 03:00:00,2019-03-03 03:00:00,300234063246440,-33.79996,-34.09632,151.43248,151.22441,-0.3796,-0.1622,5.717507362365723,-3.7101473808288574,-4.012452125549316,7.377440929412842,-0.3976837396621704,-2.2296462059021,2.582606077194214,-6.099240779876709,-5.772692680358887,1.391041278839111,1.908981919288636,1.0562700033187866,4653.82,12987.196,12938.664,1121.7096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.042839998863886,290,-1,89,51,140,23,43,41,2
1771,1843,1873,True,2019-03-02 03:00:00,2019-03-03 03:00:00,300234064870550,-55.1709,-55.16923,-70.70372,-70.71025,-0.0103,0.0095,10.6304931640625,8.52603530883789,-4.812615871429443,13.023159980773926,12.770524978637695,2.783620595932007,4.977160453796387,3.673877954483032,-8.518969535827637,2.021270275115967,2.773421287536621,3.680555105209351,6990.5903,2660.0298,-1703.5222,-2042.981,21.839422,0.0,0.0,0.0,21.651075,0.0,0.0,0.0,28.235113,0.0,0.0,0.0,23.721857,0.0,0.0,0.0,17.315683,0.0,0.0,0.0,8.03125,0.0,0.0,0.0,81.87926,0.0,0.0,0.0,54.78192,0.0,0.0,0.0,21.080284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7639682146219369,-328,-1,-49,-112,-16,-15,92,-1,26
1772,1844,1062,False,2019-03-03 03:00:00,2019-03-04 03:00:00,300234063246440,-34.09632,-35.19181,151.22441,150.82869,-0.579,-0.6821,6.165538787841797,-3.259074449539185,-4.908613204956055,8.046557426452637,-1.093735694885254,-3.100758075714112,4.893314838409424,-6.271540641784668,-5.977351665496826,0.9606698751449584,1.9391255378723145,0.6786049008369446,5280.999,5498.22,4993.1245,-2301.9844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.842327,144.07193,0.0,6.3814554,8.342687,5.8142223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9045497314487294,290,-1,88,52,136,23,41,40,1
1773,1845,1620,False,2019-03-03 07:00:00,2019-03-04 07:00:00,300234064509560,17.84104,17.88569,-66.01317,-66.20766,-0.1031,0.1304,4.539508819580078,-4.103343486785889,-1.7040754556655884,7.245346546173096,-1.931739330291748,-0.704325795173645,3.0201961994171143,-7.147724628448486,-2.512145519256592,1.0772273540496826,1.324433445930481,0.5216637253761292,140.30235,13246.926,4099.897,-12596.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504289226884989,8,1,8,0,-49,2,-39,-15,-9
1774,1847,2289,False,2019-03-04 01:00:00,2019-03-05 01:00:00,300234066305430,44.15654,44.17269,8.46803,8.47549,-0.0401,0.0217,5.529499530792236,-1.1032514572143557,4.009893894195557,10.133466720581056,1.0874230861663818,10.121601104736328,1.9716784954071045,-2.8323974609375,-3.057902336120605,2.7327024936676025,1.082671046257019,4.424300193786621,2109.6536,7408.293,4796.3115,-5646.0786,4.025815,25.874971,0.0,0.0,1.3750663,20.845764,0.0,0.0,1.0780087,30.6116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4929714,139.78377,0.0,0.0,0.026564347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7703306217577865,-62,5,-16,-15,-36,-4,-5,-12,3
1775,1848,1245,False,2019-03-04 16:00:00,2019-03-05 16:00:00,300234063517600,26.44204,26.49427,-78.8952,-78.87977,-0.0484,0.1195,3.5084688663482666,-2.328616142272949,-2.138826847076416,5.056611061096191,-0.3624405860900879,-0.2661460041999817,2.6134848594665527,-3.8887126445770255,-4.041839122772217,0.6068588495254517,1.13178813457489,1.1830703020095823,1021.88153,14915.478,-7901.235,-12650.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.047622601984717,386,-2,49,88,-60,14,-39,-19,-8
1776,1849,2180,False,2019-03-05 02:00:00,2019-03-06 02:00:00,300234065740220,59.6612,59.69921,-43.88071,-43.84998,-0.3003,0.7876,4.274857997894287,-0.2260496169328689,-4.138955593109131,6.668509006500244,1.1118974685668943,-0.5888772010803223,1.1501882076263428,-2.6708662509918213,-6.502992630004883,1.4243991374969482,1.0010986328125,1.4557043313980105,1911.4628,17129.957,-811.853,-17110.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.145017731530147,-384,0,42,-124,-137,15,-27,-42,6
1777,1850,1874,True,2019-03-05 05:00:00,2019-03-06 05:00:00,300234064870550,-55.64144,-55.64474,-69.43179,-69.02174,0.623,-0.3293,9.777366638183594,4.265649318695068,8.589319229125977,10.607955932617188,6.578499794006348,10.146965026855469,8.046974182128906,1.7815171480178833,6.3843913078308105,0.6311248540878296,1.5397748947143557,1.2853574752807615,7355.7383,16112.065,3332.015,15763.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285788423810052,-342,3,-48,-121,-19,-15,91,-2,27
1778,1851,2119,False,2019-03-05 13:00:00,2019-03-06 13:00:00,300234065706120,32.06816,31.87775,24.96299,25.11689,0.4601,-0.4061,3.1874611377716064,2.611767292022705,-1.2741519212722778,6.22327184677124,4.226020336151123,0.7422798275947571,2.0017178058624268,1.4388755559921265,-4.622580528259277,1.2335693836212158,0.590082049369812,1.6995927095413208,262.29938,12221.851,3310.6416,11764.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5190431136690542,-8,0,-7,-1,3,-1,-5,1,-1
1779,1852,2290,False,2019-03-06 11:00:00,2019-03-07 11:00:00,300234066305430,44.24306,44.14397,8.60762,8.39816,-0.2405,0.2044,6.114116191864014,-3.617849349975586,4.369848728179932,9.532212257385254,1.4809714555740356,7.712924480438232,2.0699307918548584,-6.421324253082275,1.2565507888793943,1.8912690877914429,2.143411874771118,2.0446743965148926,907.3548,16026.377,7620.1533,-14098.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.564481577969007,-62,5,-17,-15,-36,-4,-5,-12,3
1780,1853,1875,True,2019-03-07 05:00:00,2019-03-08 05:00:00,300234064870550,-55.54576,-55.53338,-68.75256,-68.73951,0.2894,0.344,13.599764823913574,12.150598526000977,0.4149655103683471,16.35164451599121,16.35063934326172,8.819306373596191,9.169690132141112,6.670523643493652,-7.93472957611084,2.1996240615844727,3.17402982711792,5.648741245269775,7176.7856,1309.6729,-1302.3268,-138.52145,21.887335,0.0,0.0,0.0,14.801342,0.0,0.0,0.0,14.86299,0.0,0.0,0.0,15.570563,0.0,0.0,0.0,16.27899,0.0,0.0,0.0,13.746653,0.0,0.0,0.0,102.12379,0.0,0.0,0.0,55.922993,0.0,0.0,0.0,21.755342,0.0,0.0,0.0,4.45423,0.0,0.0,0.0,-12.126334822733156,-339,-2,-41,-129,-20,-16,90,-2,27
1781,1854,2291,False,2019-03-07 11:00:00,2019-03-08 11:00:00,300234066305430,44.14397,44.03939,8.39816,8.2865,-0.1534,0.0405,3.972487688064575,0.3545615673065185,3.717844247817993,7.380805969238281,1.8520034551620483,7.371826648712158,0.8262397050857544,-1.866147875785828,0.3705703616142273,2.4726455211639404,1.0632145404815674,2.610771894454956,1909.2714,5391.872,2302.9775,-4875.3027,14.283159,209.82437,0.0,0.0,11.0599375,169.32726,0.0,0.0,8.359346,106.28299,0.0,0.0,5.5398784,70.84525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.940084,323.99405,0.0,0.0,9.474448,107.88283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2102150562786864,-62,5,-16,-15,-36,-4,-5,-12,3
1782,1855,1930,False,2019-03-07 18:00:00,2019-03-08 18:00:00,300234065332410,-15.01291,-14.95915,-147.40646,-147.60175,-0.3377,0.0677,8.280167579650879,-6.462519645690918,4.970951080322266,9.883305549621582,-4.863772869110107,7.248506546020508,6.835672855377197,-7.980833053588867,2.8413448333740234,0.9089991450309752,0.970781147480011,1.4037564992904663,383.3179,13204.527,7082.48,11144.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291200527099018,187,0,62,41,-7,18,-5,-3,0
1783,1856,1953,False,2019-03-07 19:00:00,2019-03-08 19:00:00,300234065487850,-14.88221,-15.08587,-147.99088,-148.10706,-0.3271,-0.5322,8.351068496704102,-6.541347026824951,4.987918376922607,9.883305549621582,-4.863772869110107,7.248506546020508,7.003519535064697,-7.980833053588867,2.8413448333740234,0.8614487051963806,0.9180911779403688,1.4039243459701538,1831.5442,9873.887,7465.5303,6462.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012611302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.681394794547673,150,0,56,31,-5,16,-4,-2,0
1784,1857,1825,False,2019-03-08 10:00:00,2019-03-09 10:00:00,300234064826020,-12.53272,-12.55646,177.2338,177.079,-0.22,0.1273,5.9998955726623535,-5.938650131225586,-0.0653704181313514,7.884797096252441,-5.1036224365234375,1.682486057281494,5.123714923858643,-7.827133655548096,-2.04597806930542,0.5948038697242737,0.5695059299468994,0.8696907758712769,1356.1123,9288.862,9189.424,-1355.5233,6.5618978,0.0,0.0,0.0,0.70958847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70958847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.865536608220678,-551,0,-200,-127,68,-51,52,21,10
1785,1858,2292,False,2019-03-08 11:00:00,2019-03-09 11:00:00,300234066305430,44.03939,43.87214,8.2865,8.17541,-0.0866,0.0041,2.80189847946167,-0.5119106769561768,0.7359477281570435,5.601039886474609,1.3693681955337524,5.4328155517578125,0.0978954881429672,-3.009592056274414,-3.0334131717681885,1.711064338684082,1.297477126121521,2.8794546127319336,2726.4282,6458.203,6150.402,1970.0105,4.99563,41.213882,152.97829,0.0,0.9939805,0.0,53.35078,0.0,0.52791905,0.0,18.511318,0.0,0.159407,0.0,4.086704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.117243,15.505859,271.09894,0.0,2.6402762,0.0,35.148544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2630192321339242,-61,5,-16,-14,-36,-4,-5,-12,3
1786,1859,2293,False,2019-03-09 11:00:00,2019-03-10 11:00:00,300234066305430,43.87214,43.76133,8.17541,7.90306,-0.3308,-0.2016,2.575594902038574,-1.0488985776901243,0.203449860215187,5.24888277053833,1.4897823333740234,3.075740337371826,0.1262416690587997,-4.86768913269043,-3.859920024871826,1.4080651998519895,1.7204208374023438,2.1248316764831543,1380.8424,10450.961,4588.144,-9389.97,8.248786,77.29047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18178464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6432791998177265,-60,5,-16,-14,-36,-4,-5,-12,3
1787,1860,2294,False,2019-03-10 11:00:00,2019-03-11 11:00:00,300234066305430,43.76133,43.72305,7.90306,7.71886,-0.2057,-0.0605,2.698852777481079,-0.243906170129776,-0.3324764370918274,5.793659687042236,5.344011306762695,4.650913715362549,0.7760814428329468,-2.248927593231201,-3.3508968353271484,1.120598077774048,1.9131680727005005,2.170092821121216,515.81635,11541.718,7403.1914,-8854.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986216253458647,-60,5,-16,-14,-36,-4,-5,-12,3
1788,1862,2295,False,2019-03-11 11:00:00,2019-03-12 11:00:00,300234066305430,43.72305,43.7023,7.71886,7.56238,-0.0848,-0.0717,4.095851898193359,3.095499038696289,-0.3791106343269348,9.968948364257812,9.961841583251951,2.3366944789886475,0.7230229377746582,-1.6762264966964722,-2.831378221511841,2.690823793411255,3.5258703231811523,1.363427996635437,1097.2224,9835.694,4802.1,-8583.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03195418,5.0145335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8421766083705136,-59,5,-15,-14,-36,-4,-5,-12,3
1789,1863,1745,False,2019-03-11 13:00:00,2019-03-12 13:00:00,300234064820450,-21.85048,-21.97995,-157.97072,-157.98209,-0.0596,-0.2733,5.782886981964111,-4.528180122375488,3.46952486038208,7.284541606903076,-2.9234421253204346,4.439258098602295,3.633821725845337,-6.994025230407715,2.036703109741211,0.7373703122138977,0.8947097659111023,0.8018572926521301,2921.1262,4384.8438,-2022.0072,3890.8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.458263,0.0,0.0,0.0,12.538293,0.0,0.0,0.0,1.3721434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16671746553644,-193,1,36,-54,16,9,9,6,2
1790,1864,1246,False,2019-03-15 03:00:00,2019-03-16 03:00:00,300234063517600,26.40214,26.5048,-78.65894,-78.56283,-0.0279,0.2177,4.644966125488281,-3.627874374389648,-2.740278959274292,6.173381805419922,-1.5890976190567017,-2.070467233657837,3.1889805793762207,-5.3513031005859375,-3.567800045013428,0.9699466824531556,1.281535506248474,0.4511924684047699,675.31525,11453.416,2904.1028,-11079.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7308515054053988,386,-2,49,88,-66,14,-45,-21,-9
1791,1865,2296,False,2019-03-15 08:00:00,2019-03-16 08:00:00,300234066305430,43.49706,43.40974,7.27014,7.04579,-0.2434,-0.1721,2.3808276653289795,-1.6651053428649902,-0.1546506732702255,3.618510246276856,3.0855133533477783,1.7979345321655271,0.4831548631191253,-3.282726287841797,-2.085335493087769,0.8218578100204468,1.5929372310638428,1.004912495613098,1982.0481,16580.93,14075.904,-8763.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3318075318839753,-58,5,-15,-14,-36,-4,-5,-12,3
1792,1866,2297,False,2019-03-16 08:00:00,2019-03-17 08:00:00,300234066305430,43.40974,43.38589,7.04579,6.93028,-0.1262,-0.127,1.6765609979629517,-1.3043330907821655,0.7715268135070801,2.5247251987457275,0.0467714443802833,1.6973543167114258,0.7838193774223328,-2.1588618755340576,-0.3466101586818695,0.4832178950309753,0.5826192498207092,0.639040470123291,2267.7925,14717.585,-1201.4713,-14668.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6624723358955588,-57,5,-15,-13,-36,-4,-5,-12,3
1793,1867,2167,False,2019-03-17 08:00:00,2019-03-18 08:00:00,300234065716140,63.71116,63.69781,-22.79197,-22.71964,0.2041,-0.2337,12.567687034606934,-3.1577308177948,-11.681002616882324,17.603349685668945,2.2612154483795166,-5.071255207061768,5.3333353996276855,-11.02153205871582,-14.875638008117676,3.645050048828125,4.020118713378906,2.941892385482788,2847.6116,20224.672,18797.744,-7462.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3748555124271045,-1051,-12,-348,-185,-55,-100,25,-18,12
1794,1868,2168,False,2019-03-18 08:00:00,2019-03-19 08:00:00,300234065716140,63.69781,63.75493,-22.71964,-22.71235,0.1902,-0.1657,7.953885078430176,3.822760581970215,5.490260124206543,12.893606185913086,5.533932685852051,12.487421989440918,3.2112514972686768,1.651313304901123,-5.071255207061768,3.01438570022583,1.0673593282699585,5.143453598022461,435.37442,25888.066,-1815.287,-25824.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.744799909250464,-1049,-12,-349,-184,-54,-100,25,-17,12
1795,1869,1847,False,2019-03-20 01:00:00,2019-03-21 01:00:00,300234064828470,-20.43795,-20.40394,-174.66885,-174.76027,-0.0955,0.2788,5.661452770233154,-4.82461404800415,2.883395910263061,7.113903999328613,-3.775151491165161,3.83665132522583,4.543845176696777,-6.626909255981445,2.1783900260925293,0.7245594263076782,0.840706467628479,0.5285606384277344,5966.7134,10570.171,10289.038,2421.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.035712019841836,-432,2,-24,-113,40,-5,24,11,5
1796,1870,1914,False,2019-03-21 07:00:00,2019-03-22 07:00:00,300234064900820,-35.37491,-35.45996,174.82533,174.6207,-0.3944,-0.1921,5.721372604370117,-5.617623805999756,0.1248048469424247,7.647129058837891,-4.084507942199707,2.0463240146636963,4.115747451782227,-7.610780239105225,-1.4040141105651855,1.1884269714355469,1.2100940942764282,1.05302631855011,1432.6796,13742.868,9687.468,9747.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871388236059331,-633,2,0,-157,72,-2,17,21,1
1797,1871,1915,False,2019-03-22 07:00:00,2019-03-23 07:00:00,300234064900820,-35.45996,-35.58376,174.6207,174.59824,-0.3059,-0.2757,1.5712960958480835,-0.7813641428947449,-0.3233105540275574,3.402515888214112,0.9621140956878662,1.1227352619171145,0.6855568289756775,-3.140774965286255,-2.071341753005981,0.7093799710273743,1.1040990352630615,1.0188705921173096,1988.4333,12046.208,-11941.465,-1585.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171130437496334,-639,2,0,-161,72,-2,17,21,1
1798,1872,1290,False,2019-03-23 15:00:00,2019-03-24 15:00:00,300234063708910,59.96013,60.04496,-142.331,-142.89667,-0.134,0.0363,14.017155647277832,12.663268089294434,4.1002936363220215,16.272375106811523,16.159738540649414,10.27203369140625,12.324604034423828,10.760686874389648,-2.739544153213501,0.9188819527626038,1.1960989236831665,4.327075004577637,663.7484,21526.047,-4063.1614,-21139.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.416849791605584,236,3,244,-45,-24,57,-90,-14,-21
1799,1873,2096,False,2019-03-24 10:00:00,2019-03-25 10:00:00,300234065704960,43.47979,43.43848,-2.49052,-2.49616,0.0178,-0.0277,1.8338199853897093,1.0603251457214355,-1.406322956085205,2.5926833152771,1.733547329902649,-0.4192028045654297,0.4452323019504547,-0.1823089718818664,-1.9777584075927728,0.418766975402832,0.5174985527992249,0.4103944897651672,623.5398,15652.614,2264.3499,15487.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2381403575917036,-49,24,-261,84,19,-69,52,9,1
